"","age","female","hisp","education","earnings","hours","week","union","uncov","region","race","marital"
"8787",52,1,0,18,84000,40,52,1,0,1,1,1
"8788",56,0,0,14,50000,40,52,0,0,1,1,1
"8789",34,0,0,16,120000,40,50,0,0,1,1,1
"8790",55,1,0,16,61000,40,52,0,0,1,1,5
"8791",33,1,0,16,65000,40,52,0,0,1,1,1
"8792",33,0,0,16,140000,50,52,0,0,1,1,1
"8793",33,0,0,16,1e+05,50,52,0,0,1,4,1
"8794",32,1,0,16,75000,40,52,0,0,1,1,1
"8795",33,0,0,16,70000,40,52,0,0,1,1,1
"8796",31,0,0,18,170000,40,52,0,0,1,4,1
"8797",27,1,0,18,50002,40,52,0,0,1,4,1
"8798",36,0,0,16,389599,47,52,0,0,1,1,1
"8799",40,1,0,16,50000,40,52,0,0,1,1,1
"8800",48,0,1,16,75000,40,52,0,0,1,1,1
"8801",54,0,0,16,130000,55,52,0,0,1,1,1
"8802",28,0,0,12,35000,40,52,0,0,1,1,7
"8803",25,1,0,12,32000,40,52,0,0,1,1,7
"8804",36,1,0,16,45000,40,52,0,0,1,1,1
"8805",47,0,0,16,110000,50,52,0,0,1,1,1
"8806",53,1,0,14,60000,40,52,0,0,1,1,1
"8807",51,0,0,12,50000,40,52,0,0,1,1,1
"8808",53,1,0,9,24000,40,52,0,0,1,1,1
"8809",56,0,0,10,20000,40,52,0,0,1,1,7
"8810",36,1,0,16,75000,40,52,0,0,1,1,6
"8811",33,0,0,16,389599,50,52,0,0,1,1,1
"8812",57,0,0,16,120000,55,52,0,0,1,1,1
"8813",55,1,0,16,38000,40,52,0,0,1,1,1
"8814",56,0,0,13,88000,50,52,0,0,1,1,1
"8815",36,0,0,12,30000,40,52,0,0,1,1,1
"8816",25,1,0,16,36000,42,52,0,0,1,1,7
"8817",28,0,0,16,42000,40,52,0,0,1,1,7
"8818",53,0,0,14,22618,40,52,0,0,1,1,7
"8819",26,1,0,18,43000,40,52,1,0,1,1,1
"8820",28,0,0,16,60000,40,52,0,0,1,1,1
"8821",38,1,0,16,52000,40,52,0,0,1,4,1
"8822",40,0,0,18,112000,40,52,0,0,1,4,1
"8823",43,0,0,16,54000,42,52,0,0,1,1,7
"8824",41,0,0,16,26000,48,52,0,0,1,4,1
"8825",28,0,0,18,65002,40,52,0,0,1,4,1
"8826",59,0,0,16,2e+05,60,52,0,0,1,1,1
"8827",20,0,0,12,21000,40,52,0,0,1,1,7
"8828",37,0,0,18,1e+05,40,52,0,0,1,1,1
"8829",31,1,0,16,90000,40,52,0,0,1,1,1
"8830",44,0,0,16,140000,60,52,0,0,1,1,1
"8831",54,1,0,12,38000,40,52,0,0,1,1,1
"8832",48,0,0,16,150000,40,52,0,0,1,1,1
"8833",47,1,0,16,1e+05,40,52,0,0,1,1,1
"8834",47,1,0,18,1e+05,50,52,0,0,1,1,1
"8835",57,0,0,18,50000,44,52,0,0,1,1,1
"8836",68,0,0,18,125000,40,52,0,0,1,4,1
"8837",68,0,0,20,1e+05,40,52,0,0,1,1,1
"8838",48,0,0,16,389599,40,52,0,0,1,1,1
"8839",48,1,0,16,2e+05,40,52,0,0,1,1,1
"8840",29,0,0,16,88000,50,52,0,0,1,1,7
"8841",48,1,0,11,71000,60,52,0,0,1,1,1
"8842",58,0,0,12,58000,40,52,0,0,1,1,1
"8843",50,1,0,16,135000,50,52,0,0,1,1,1
"8844",24,1,0,16,27000,40,52,0,0,1,1,7
"8845",32,0,0,16,115000,50,52,0,0,1,1,5
"8846",27,1,0,16,35000,50,52,0,0,1,1,7
"8847",47,0,0,16,389599,48,52,0,0,1,1,1
"8848",50,0,0,16,90000,44,52,0,0,1,1,1
"8849",58,0,0,20,185000,55,52,0,0,1,1,1
"8850",57,1,0,16,46500,40,52,0,0,1,1,1
"8851",44,0,1,10,40000,40,52,0,0,1,1,1
"8852",20,0,1,4,10000,40,52,0,0,1,1,7
"8853",62,0,1,20,130000,40,52,0,0,1,1,1
"8854",43,0,0,9,15000,40,52,0,0,1,1,1
"8855",44,0,0,16,70000,40,52,0,0,1,1,1
"8856",45,0,0,16,55000,40,52,0,0,1,2,1
"8857",30,1,0,20,45000,40,52,0,0,1,1,1
"8858",32,0,0,16,38400,40,52,0,0,1,1,1
"8859",53,1,0,16,65000,37,52,0,0,1,1,1
"8860",58,0,0,20,95000,37,52,0,0,1,1,1
"8861",34,0,0,13,55000,45,51,0,0,1,1,1
"8862",45,0,0,16,130000,40,52,0,0,1,1,1
"8863",47,0,0,14,80000,50,51,0,0,1,1,1
"8864",47,0,0,8,35000,40,52,0,0,1,1,1
"8865",52,1,0,18,23000,40,52,0,0,1,1,1
"8866",56,0,0,16,105000,45,52,0,0,1,2,1
"8867",49,1,0,18,86000,55,52,0,0,1,1,1
"8868",45,1,0,20,60000,40,52,0,0,1,1,1
"8869",46,0,0,14,70000,50,52,0,0,1,1,1
"8870",39,0,0,20,85000,45,52,0,0,1,1,1
"8871",42,0,0,20,88000,40,52,0,0,1,1,1
"8872",38,1,0,16,107000,40,52,0,0,1,1,1
"8873",45,0,0,20,389599,40,52,0,0,1,1,1
"8874",35,0,1,9,24000,40,52,0,0,1,1,7
"8875",33,1,1,9,20000,40,52,0,0,1,1,7
"8876",50,1,1,20,120000,50,52,0,0,1,1,1
"8877",51,0,1,20,130000,50,52,0,0,1,1,1
"8878",32,0,0,14,67000,40,52,0,0,1,1,1
"8879",35,1,0,12,27000,40,52,0,0,1,1,1
"8880",34,0,0,18,130000,40,52,0,0,1,1,1
"8881",40,0,0,18,73000,38,52,0,0,1,4,1
"8882",35,1,0,18,40000,40,52,1,0,1,1,7
"8883",32,0,0,14,72400,40,52,0,0,1,1,7
"8884",47,0,0,16,75000,40,52,0,0,1,1,1
"8885",47,1,0,18,68000,40,52,1,0,1,1,1
"8886",46,1,0,12,31935,40,52,0,0,1,1,7
"8887",55,0,0,12,38000,44,52,1,0,1,1,1
"8888",27,0,0,18,43000,42,52,0,0,1,2,7
"8889",33,0,0,13,78000,45,52,0,0,1,1,7
"8890",41,0,0,14,38500,40,52,0,0,1,2,5
"8891",39,1,0,13,47200,40,52,0,0,1,1,1
"8892",57,0,0,12,36500,40,52,0,0,1,1,5
"8893",42,0,0,13,47000,55,48,0,0,1,1,1
"8894",40,0,0,20,82000,45,52,0,0,1,1,1
"8895",46,1,0,16,42000,40,52,0,0,1,1,5
"8896",44,1,0,16,30000,40,52,0,0,1,1,1
"8897",47,0,0,12,50000,40,52,0,0,1,1,1
"8898",48,0,0,14,32000,40,52,0,0,1,1,5
"8899",55,1,0,9,39000,60,52,0,0,1,1,7
"8900",48,0,0,12,44000,57,50,0,0,1,1,1
"8901",42,1,0,13,10700,38,52,0,0,1,2,7
"8902",58,1,0,12,16000,37,52,0,0,1,1,1
"8903",48,1,0,16,75000,47,52,0,0,1,1,7
"8904",40,0,0,12,43000,40,52,1,0,1,1,1
"8905",35,0,0,12,46000,40,52,1,0,1,1,1
"8906",48,1,0,14,54000,40,52,0,0,1,1,1
"8907",47,0,0,13,30000,40,52,0,0,1,1,1
"8908",45,0,0,12,73000,40,52,0,0,1,1,1
"8909",41,1,0,12,60000,40,52,0,0,1,1,1
"8910",53,0,0,16,55000,45,52,0,0,1,1,1
"8911",50,0,0,12,40000,40,52,0,0,1,1,1
"8912",41,0,0,16,120000,40,52,0,0,1,1,1
"8913",58,1,0,13,31000,40,52,0,0,1,1,1
"8914",41,0,0,16,95000,48,52,0,0,1,1,1
"8915",34,1,0,12,46000,36,52,0,0,1,1,1
"8916",47,0,1,16,436465,50,52,0,0,1,1,1
"8917",51,1,0,16,407720,55,52,0,0,1,1,1
"8918",41,1,0,12,25662,38,52,0,0,1,1,1
"8919",55,0,0,12,30000,43,52,0,0,1,1,1
"8920",24,1,0,13,19000,40,52,0,0,1,2,1
"8921",32,0,0,16,21000,40,52,0,0,1,2,1
"8922",47,0,0,8,15000,40,52,0,0,1,4,1
"8923",35,1,0,16,70000,40,52,0,0,1,1,1
"8924",38,0,0,13,127000,40,52,0,0,1,1,1
"8925",51,0,0,12,60320,40,52,0,0,1,1,1
"8926",61,1,0,16,47100,48,52,0,0,1,2,6
"8927",24,1,0,12,30000,50,52,0,0,1,2,7
"8928",28,1,0,13,32000,36,52,0,0,1,2,7
"8929",40,1,0,12,32000,45,52,0,0,1,1,5
"8930",51,1,0,13,42000,40,52,0,0,1,2,5
"8931",46,0,0,12,104000,40,52,0,0,1,2,7
"8932",49,1,0,18,32000,40,52,0,0,1,2,7
"8933",48,1,0,16,140000,50,52,0,0,1,1,1
"8934",45,0,0,20,389599,60,52,0,0,1,1,1
"8935",44,0,0,14,35000,40,52,0,0,1,1,1
"8936",43,0,0,13,75000,40,52,0,0,1,1,1
"8937",42,1,0,14,28000,40,48,0,0,1,1,1
"8938",44,0,0,13,67189,45,52,0,0,1,1,1
"8939",42,1,0,13,52911,45,52,0,0,1,1,1
"8940",18,0,0,12,10000,40,52,0,0,1,1,7
"8941",42,0,0,14,51000,40,52,0,0,1,1,5
"8942",62,0,0,13,25000,40,52,0,0,1,1,1
"8943",57,1,0,16,125000,99,52,0,0,1,1,7
"8944",58,1,0,13,35000,40,52,0,0,1,1,5
"8945",44,1,0,13,40000,44,52,0,0,1,1,7
"8946",55,1,0,13,49500,37,48,0,0,1,1,5
"8947",46,1,0,12,35000,40,52,0,0,1,1,1
"8948",49,0,0,12,55000,45,52,0,0,1,1,1
"8949",50,0,0,16,92000,40,52,0,0,1,1,1
"8950",52,1,0,18,60000,40,52,0,0,1,1,1
"8951",55,0,0,12,28000,40,52,0,0,1,1,5
"8952",43,0,0,16,85500,40,52,0,0,1,1,1
"8953",51,1,0,18,34500,40,52,0,0,1,1,4
"8954",34,0,0,13,55000,50,52,0,0,1,1,1
"8955",30,0,0,16,51000,40,52,0,0,1,1,1
"8956",29,1,0,18,44800,54,49,0,0,1,1,1
"8957",47,0,1,12,52000,40,52,0,0,1,1,1
"8958",45,1,1,14,64000,40,52,0,0,1,1,1
"8959",48,1,0,16,46000,38,52,0,0,1,2,1
"8960",50,0,0,12,30000,50,52,0,0,1,2,1
"8961",62,0,0,12,95000,40,52,0,0,1,1,1
"8962",60,1,0,13,82500,48,48,0,0,1,1,7
"8963",47,0,0,12,60000,40,52,0,0,1,1,3
"8964",71,0,0,12,39000,45,52,0,0,1,1,1
"8965",51,1,0,18,91016,50,52,0,0,1,1,1
"8966",53,0,0,16,120000,49,52,0,0,1,1,1
"8967",20,0,0,13,32000,50,52,0,0,1,1,7
"8968",37,0,0,16,389599,60,52,0,0,1,1,1
"8969",28,0,0,18,54500,50,52,0,0,1,1,1
"8970",29,1,0,18,53300,40,52,0,0,1,1,1
"8971",43,0,0,16,52100,43,52,0,0,1,1,6
"8972",50,0,0,13,57000,40,52,0,0,1,2,1
"8973",49,1,0,16,38000,40,52,0,0,1,2,1
"8974",23,0,0,13,20000,40,52,0,0,1,2,7
"8975",46,1,0,16,40000,40,52,0,0,1,1,5
"8976",31,1,0,16,45700,50,52,0,0,1,1,7
"8977",65,1,0,16,60000,40,52,0,0,1,1,5
"8978",33,0,0,16,55000,50,52,0,0,1,1,1
"8979",30,1,0,18,50000,40,52,0,0,1,1,1
"8980",59,1,0,18,47500,40,52,0,0,1,1,5
"8981",37,0,0,16,52000,40,52,0,0,1,1,6
"8982",32,0,0,16,130000,50,52,0,0,1,1,7
"8983",27,1,0,16,35000,40,52,0,0,1,1,1
"8984",28,0,0,18,1e+05,45,52,0,0,1,1,1
"8985",35,0,0,16,62000,60,52,0,0,1,1,7
"8986",49,0,0,14,65000,40,52,0,0,1,2,1
"8987",37,0,0,16,68000,50,52,0,0,1,1,1
"8988",31,1,0,16,32000,40,52,0,0,1,1,1
"8989",38,0,0,11,24000,40,52,0,0,1,1,1
"8990",37,1,0,12,27000,40,52,0,0,1,1,1
"8991",39,0,0,12,19000,40,52,0,0,1,1,1
"8992",31,0,0,14,65000,36,52,0,0,1,1,1
"8993",54,1,0,18,51550,40,52,0,0,1,1,5
"8994",49,1,0,18,94000,40,52,0,0,1,1,1
"8995",46,0,0,18,103000,40,52,0,0,1,1,1
"8996",25,0,0,16,25000,40,48,0,0,1,1,7
"8997",45,1,0,18,62000,37,52,0,0,1,2,6
"8998",51,1,0,13,60000,80,52,0,0,1,2,4
"8999",23,1,0,13,40000,40,52,0,0,1,2,7
"9000",42,0,0,12,62400,40,52,0,0,1,1,1
"9001",42,0,0,18,1e+05,60,52,0,0,1,2,1
"9002",37,1,0,18,70000,40,51,0,0,1,2,1
"9003",59,0,0,13,42000,40,52,0,0,1,2,1
"9004",24,0,0,16,48000,40,52,0,0,1,2,7
"9005",24,0,0,16,50000,40,52,0,0,1,4,7
"9006",27,0,0,18,50000,40,52,0,0,1,4,7
"9007",33,0,0,18,125000,50,52,0,0,1,1,1
"9008",37,1,0,18,59069,50,50,0,0,1,1,1
"9009",35,0,0,12,85500,40,52,0,0,1,1,1
"9010",46,0,0,13,45000,40,52,0,0,1,1,1
"9011",47,1,0,12,35000,40,52,0,0,1,1,1
"9012",42,0,0,12,58847,40,52,0,0,1,1,1
"9013",35,0,0,18,98000,40,52,0,0,1,1,1
"9014",30,1,0,16,45000,40,52,0,0,1,2,1
"9015",47,1,0,12,45000,40,52,0,0,1,1,5
"9016",34,0,0,12,46000,40,52,0,0,1,1,5
"9017",26,0,0,12,25000,40,52,0,0,1,4,3
"9018",24,0,0,12,30000,40,52,0,0,1,2,7
"9019",39,0,0,16,1e+05,40,52,0,0,1,1,1
"9020",32,0,0,13,62000,40,52,0,0,1,2,1
"9021",55,1,0,12,62000,40,52,0,0,1,2,6
"9022",39,0,0,13,69000,65,50,1,0,1,1,1
"9023",54,1,0,12,17400,37,52,0,0,1,2,5
"9024",51,0,0,16,389599,60,52,0,0,1,1,7
"9025",39,1,0,18,61000,45,52,1,0,1,1,1
"9026",38,0,0,20,136946,70,52,0,0,1,1,1
"9027",32,1,0,20,55000,70,52,0,0,1,1,7
"9028",28,1,0,20,50000,40,48,0,0,1,4,7
"9029",26,1,1,16,43000,40,52,1,0,1,1,7
"9030",47,1,0,14,49400,40,52,0,0,1,1,7
"9031",54,1,0,16,65000,60,52,0,0,1,1,7
"9032",43,1,0,16,24000,40,52,0,0,1,1,1
"9033",51,0,0,12,35000,40,52,1,0,1,2,7
"9034",53,1,0,12,20000,40,52,0,0,1,2,6
"9035",39,1,0,13,29120,40,52,0,1,1,2,3
"9036",49,1,0,12,80000,40,52,0,0,1,2,1
"9037",44,0,0,12,45000,40,52,0,0,1,2,1
"9038",49,0,0,12,42000,40,52,0,0,1,2,5
"9039",46,1,0,12,34000,40,52,0,0,1,2,7
"9040",28,0,0,12,22000,40,52,0,0,1,2,7
"9041",32,0,0,16,90000,40,52,0,0,1,2,1
"9042",28,1,0,16,65000,40,52,0,0,1,2,1
"9043",42,1,0,13,33000,40,52,0,0,1,2,4
"9044",47,0,0,12,32000,40,52,0,0,1,2,7
"9045",34,1,0,16,78000,40,52,0,0,1,1,7
"9046",27,1,0,16,60000,40,52,0,0,1,1,7
"9047",28,1,0,14,60000,40,52,0,0,1,1,1
"9048",46,0,1,10,19000,48,52,0,0,1,1,6
"9049",53,1,0,12,16000,99,52,0,0,1,2,6
"9050",26,0,0,12,35000,40,52,0,0,1,2,7
"9051",50,1,0,13,35000,40,52,0,0,1,2,5
"9052",41,1,1,14,48000,40,52,0,0,1,1,1
"9053",45,0,1,8,12285,40,52,0,0,1,1,1
"9054",51,1,0,14,40000,52,52,0,0,1,2,1
"9055",27,0,0,14,40000,52,52,0,0,1,2,1
"9056",29,0,0,12,38000,40,52,0,0,1,1,1
"9057",24,0,0,12,30000,40,52,0,0,1,1,7
"9058",52,1,0,12,53000,37,52,0,0,1,1,1
"9059",53,1,0,13,38000,38,52,0,0,1,1,1
"9060",55,1,0,12,46000,40,52,0,0,1,1,7
"9061",27,1,0,8,23000,40,52,0,0,1,1,1
"9062",56,1,0,6,29002,40,52,0,0,1,1,1
"9063",41,0,1,12,29800,45,52,0,0,1,1,1
"9064",33,1,0,20,80000,80,52,0,0,1,1,7
"9065",55,0,0,16,75000,45,52,0,0,1,1,1
"9066",53,1,0,14,65000,40,52,0,0,1,2,4
"9067",48,1,0,12,26000,40,52,0,0,1,2,7
"9068",41,0,0,12,35000,40,52,0,0,1,2,7
"9069",52,1,0,14,25000,40,52,0,0,1,2,1
"9070",53,1,0,12,35000,40,52,0,0,1,2,5
"9071",47,1,0,14,24000,38,52,0,0,1,2,5
"9072",61,1,0,12,59000,40,52,0,0,1,2,1
"9073",28,0,0,13,32498,40,52,0,0,1,1,7
"9074",50,1,0,12,24000,40,52,0,0,1,1,1
"9075",25,0,0,12,16000,40,52,0,0,1,1,1
"9076",59,1,0,12,70000,40,52,0,0,1,1,7
"9077",19,1,0,13,53600,45,52,0,0,1,1,7
"9078",19,1,0,14,22380,42,52,0,0,1,1,7
"9079",31,0,0,16,72000,48,52,0,1,1,2,1
"9080",33,0,1,12,24000,40,52,0,0,1,1,1
"9081",46,1,1,12,15000,40,52,0,0,1,1,5
"9082",41,1,0,16,31000,40,52,1,0,1,2,3
"9083",46,1,0,12,23000,40,52,1,0,1,2,1
"9084",40,0,0,12,52000,45,52,1,0,1,1,5
"9085",49,0,0,12,47000,52,52,1,0,1,1,5
"9086",50,0,0,12,38000,40,52,0,0,1,2,5
"9087",29,0,1,9,33800,50,52,0,0,1,1,1
"9088",39,1,0,14,55592,45,52,0,0,1,2,7
"9089",31,1,0,12,23000,40,52,0,0,1,2,7
"9090",27,0,0,20,90000,55,52,0,0,1,1,7
"9091",67,1,0,18,60000,45,52,0,0,1,1,7
"9092",31,1,1,13,30000,40,52,0,0,1,2,7
"9093",54,0,0,12,49000,40,52,0,0,1,1,5
"9094",48,0,0,12,60000,50,52,0,0,1,1,1
"9095",69,0,0,12,24960,40,52,0,0,1,1,1
"9096",64,1,0,13,50000,52,52,0,0,1,1,1
"9097",48,0,0,12,60000,48,52,0,0,1,1,4
"9098",25,0,1,16,42000,50,52,0,0,1,1,7
"9099",68,0,1,12,50000,40,52,0,0,1,1,3
"9100",57,0,0,13,52000,40,52,0,0,1,1,1
"9101",56,1,0,16,50000,44,52,0,0,1,1,1
"9102",25,0,0,12,20000,40,52,0,0,1,1,7
"9103",46,0,0,16,70000,45,52,0,0,1,1,1
"9104",28,0,0,12,30000,50,52,0,0,1,2,7
"9105",35,0,1,11,20000,50,52,0,0,1,1,7
"9106",54,1,0,12,30000,40,52,0,0,1,2,1
"9107",23,1,1,12,35000,40,52,0,0,1,1,3
"9108",39,0,0,12,70000,40,52,0,0,1,1,7
"9109",75,1,0,18,85000,45,52,0,0,1,2,4
"9110",54,0,0,12,40000,40,52,0,0,1,1,1
"9111",53,1,0,16,80000,40,52,0,0,1,1,1
"9112",32,0,0,12,30000,40,52,0,0,1,1,7
"9113",54,0,0,14,42000,40,52,0,0,1,1,1
"9114",54,1,0,16,70000,40,52,0,0,1,1,1
"9115",61,1,1,12,17500,40,52,0,0,1,1,1
"9116",21,1,1,12,22000,40,52,0,0,1,1,7
"9117",25,1,1,11,20800,40,52,0,0,1,1,7
"9118",52,0,0,16,56347,40,52,0,0,1,2,7
"9119",47,1,0,13,52000,40,52,0,0,1,2,5
"9120",24,0,0,13,50000,40,52,0,0,1,2,7
"9121",33,1,0,18,64002,50,52,0,0,1,1,1
"9122",41,0,0,13,90000,40,52,0,0,1,2,1
"9123",50,0,0,11,47000,45,52,0,0,1,2,7
"9124",50,1,0,13,28000,40,52,0,0,1,2,6
"9125",65,0,0,12,30000,50,52,0,0,1,2,5
"9126",61,1,0,12,32000,40,52,0,0,1,2,1
"9127",27,0,0,16,80000,40,52,0,0,1,2,1
"9128",27,1,0,18,48000,40,52,0,0,1,2,1
"9129",32,1,0,13,62000,40,52,0,0,1,2,1
"9130",34,0,0,12,45000,40,52,0,0,1,2,1
"9131",57,1,0,13,40000,40,52,0,0,1,2,5
"9132",54,0,0,13,61440,40,52,0,0,1,1,1
"9133",54,1,0,16,65000,45,52,0,0,1,1,1
"9134",35,0,0,13,55000,50,52,0,0,1,1,1
"9135",34,1,0,16,26000,40,52,0,0,1,1,1
"9136",32,0,0,16,54000,45,52,0,0,1,1,1
"9137",62,1,0,12,32000,52,52,0,0,1,2,7
"9138",46,1,0,12,22000,40,52,0,0,1,2,7
"9139",60,1,0,18,30000,44,52,0,0,1,2,5
"9140",73,0,0,12,50000,40,52,0,0,1,2,5
"9141",35,1,0,16,20000,40,52,0,0,1,1,1
"9142",36,0,0,13,27000,40,52,0,0,1,1,1
"9143",44,1,0,18,49864,40,52,0,0,1,2,7
"9144",61,1,0,12,5502,40,52,0,0,1,2,5
"9145",60,1,0,12,28002,40,52,0,0,1,2,7
"9146",49,0,0,14,10000,40,52,0,0,1,2,7
"9147",46,0,0,12,28000,40,52,0,0,1,1,1
"9148",49,1,0,12,35000,40,52,0,0,1,2,7
"9149",42,0,0,12,41600,40,52,0,0,1,4,1
"9150",68,0,0,0,35000,40,52,0,0,1,4,1
"9151",55,0,0,12,41600,40,52,0,0,1,4,1
"9152",25,0,0,14,31720,40,52,0,0,1,4,7
"9153",67,0,0,20,140000,45,52,0,0,1,4,1
"9154",53,0,0,16,45000,40,52,0,0,1,2,7
"9155",37,1,0,14,32500,38,52,0,0,1,2,7
"9156",67,1,0,14,45000,40,52,0,0,1,2,7
"9157",45,0,0,13,65000,40,52,0,0,1,2,1
"9158",44,0,0,12,60000,50,52,0,0,1,2,1
"9159",48,0,0,8,70000,56,52,0,0,1,4,1
"9160",47,0,1,10,70000,40,52,0,0,1,1,6
"9161",46,1,0,10,30000,40,52,0,0,1,1,5
"9162",49,0,0,12,22000,40,52,0,0,1,2,1
"9163",52,1,0,12,38000,40,52,0,0,1,2,1
"9164",56,0,0,12,35000,40,52,0,0,1,2,1
"9165",58,0,0,13,35000,40,52,0,0,1,2,5
"9166",43,1,0,13,19000,38,52,0,0,1,2,5
"9167",43,0,0,12,50000,50,52,0,0,1,2,6
"9168",40,1,1,12,20002,40,52,0,0,1,1,1
"9169",45,0,1,9,20000,40,52,0,0,1,1,1
"9170",42,0,0,12,20000,50,52,0,0,1,2,1
"9171",54,0,0,13,75000,40,52,0,0,1,1,1
"9172",35,1,1,13,18000,40,52,0,0,1,1,7
"9173",43,0,1,12,20000,40,52,0,0,1,1,7
"9174",53,0,0,14,40000,40,52,0,0,1,2,7
"9175",36,0,1,12,30000,40,52,0,0,1,1,7
"9176",34,1,1,12,20000,40,52,0,0,1,1,7
"9177",21,0,0,13,22000,40,52,0,0,1,2,7
"9178",22,0,0,12,23000,40,52,0,0,1,2,7
"9179",32,1,1,12,5000,36,52,0,0,1,1,1
"9180",32,0,0,16,80000,40,52,0,0,1,1,1
"9181",43,1,0,18,80000,40,52,0,0,1,1,5
"9182",24,0,0,14,35000,40,52,1,0,1,1,7
"9183",32,1,0,16,65000,40,52,0,0,1,1,1
"9184",32,0,0,12,60000,40,52,0,0,1,1,1
"9185",58,0,0,20,389599,55,52,0,0,1,1,1
"9186",52,1,0,16,45000,40,52,1,0,1,1,1
"9187",25,0,0,13,42000,40,52,0,0,1,1,7
"9188",23,0,0,12,34000,40,48,0,0,1,1,7
"9189",48,1,0,12,26555,40,52,1,0,1,1,7
"9190",27,0,0,20,45000,80,52,0,0,1,1,7
"9191",33,0,0,20,50000,50,52,0,0,1,1,7
"9192",51,1,0,18,80000,40,52,0,0,1,1,7
"9193",43,1,0,13,34000,38,52,0,0,1,1,5
"9194",18,0,0,11,15000,40,52,0,0,1,1,7
"9195",53,0,0,14,55000,48,52,0,0,1,1,1
"9196",46,0,0,14,45000,51,52,0,0,1,1,1
"9197",33,1,0,18,60000,40,52,0,0,1,1,1
"9198",49,0,0,14,50000,40,52,0,0,1,1,1
"9199",49,0,0,18,85000,55,52,0,0,1,1,1
"9200",42,0,0,16,150000,40,52,0,0,1,1,1
"9201",44,0,0,18,135000,40,52,0,0,1,1,1
"9202",46,0,0,16,99000,42,52,0,0,1,1,1
"9203",58,1,0,12,13000,40,52,0,0,1,1,5
"9204",55,0,0,16,35000,40,52,0,0,1,1,6
"9205",59,0,0,14,64000,40,52,0,0,1,1,1
"9206",33,1,0,12,11000,37,52,0,0,1,1,7
"9207",43,0,0,14,60000,50,52,0,0,1,1,1
"9208",50,0,0,12,48000,40,52,0,0,1,1,1
"9209",50,1,0,16,44000,40,52,0,0,1,1,1
"9210",43,0,0,12,60000,45,52,0,0,1,1,1
"9211",58,0,0,16,62000,40,52,0,0,1,1,7
"9212",51,0,0,18,389599,55,52,0,0,1,1,1
"9213",34,1,0,14,56000,40,52,0,0,1,1,1
"9214",36,0,0,13,55000,45,52,0,0,1,1,1
"9215",51,1,0,18,90000,50,52,0,0,1,1,1
"9216",54,0,0,18,160000,40,52,0,0,1,1,1
"9217",54,1,0,12,67000,40,52,0,0,1,1,5
"9218",41,0,0,14,10000,40,52,0,0,1,1,1
"9219",49,1,0,14,51807,40,52,0,0,1,1,1
"9220",48,0,0,14,11635,50,52,0,0,1,1,1
"9221",47,0,0,20,269999,60,48,0,0,1,1,7
"9222",41,0,0,20,155000,60,48,0,0,1,1,7
"9223",37,0,0,18,82000,40,52,0,0,1,1,1
"9224",39,1,0,20,67000,40,52,0,0,1,1,1
"9225",41,0,0,16,180915,60,52,0,0,1,1,1
"9226",40,0,0,20,190000,50,52,0,0,1,1,1
"9227",42,0,0,20,195000,40,52,0,0,1,1,1
"9228",47,1,0,18,110000,55,52,0,0,1,1,1
"9229",50,0,0,16,195500,55,52,0,0,1,1,1
"9230",40,0,0,12,36000,52,52,0,0,1,1,1
"9231",37,1,0,12,18000,36,52,0,0,1,1,1
"9232",33,0,0,18,50000,40,52,0,0,1,1,1
"9233",56,1,0,14,24700,40,52,0,0,1,1,5
"9234",52,1,0,12,26000,40,52,0,0,1,1,1
"9235",52,0,0,14,47000,40,52,0,0,1,1,1
"9236",40,1,0,14,17000,37,51,0,0,1,1,1
"9237",49,0,0,16,82000,55,52,0,0,1,1,1
"9238",54,1,0,20,75000,45,52,0,0,1,1,1
"9239",52,0,0,12,68000,50,52,0,0,1,1,1
"9240",64,1,0,13,43000,42,52,0,0,1,1,5
"9241",59,0,0,14,40000,60,52,0,0,1,1,1
"9242",54,1,0,16,92000,45,52,0,0,1,1,7
"9243",60,0,0,12,70000,40,52,0,0,1,1,1
"9244",55,1,0,13,85000,40,52,0,0,1,1,4
"9245",26,0,0,13,35000,40,52,0,0,1,1,7
"9246",23,1,0,13,35000,40,52,0,0,1,1,7
"9247",53,0,0,14,50000,50,52,0,0,1,1,1
"9248",27,0,0,16,7400,40,52,0,0,1,1,7
"9249",56,0,0,20,1e+05,70,52,0,0,1,1,5
"9250",46,1,0,16,43000,40,52,0,0,1,1,1
"9251",44,0,0,16,73000,50,52,0,0,1,1,1
"9252",31,1,0,18,29000,43,52,0,0,1,1,7
"9253",21,0,0,12,31300,60,52,0,0,1,1,7
"9254",21,1,0,13,12000,40,50,0,0,1,1,7
"9255",56,1,0,13,32000,40,52,0,0,1,1,5
"9256",62,0,0,12,38000,40,52,0,0,1,2,5
"9257",65,1,0,14,50000,44,52,0,0,1,1,4
"9258",53,0,0,14,54000,40,52,0,0,1,2,5
"9259",27,0,0,14,36400,40,52,0,0,1,1,7
"9260",26,1,0,16,40000,50,52,0,0,1,1,7
"9261",31,0,0,16,47000,50,52,0,0,1,1,1
"9262",52,0,0,13,26000,36,52,0,0,1,2,1
"9263",31,0,0,12,30000,60,52,0,0,1,1,1
"9264",38,0,0,16,389599,50,52,0,0,1,1,1
"9265",48,1,0,14,20000,40,52,0,0,1,1,1
"9266",51,0,0,14,50000,40,52,0,0,1,1,1
