risk_aversion,drug_tolerance,beta,risk_error,prescribing_prob,addict_risk_aversion,addict_drug_tolerance,addict_risk_aversion_growth,search_cost,prescriptions,consumption,V0,V1
high,low,0.94,-0.09267863829518147,0.417074637503285,0.8,0.3,0.7073213617048186,1.2914626812483574,3.0,1.737727609579364,75.42546203643542,75.42546203643542
high,high,0.94,-0.19179965598000434,0.7730516136375101,0.8,0.7,0.6082003440199957,1.1134741931812449,7.0,5.498051360563585,75.42546203643542,75.42546203643542
high,low,0.94,-0.04122221886367955,0.9715013799434724,0.8,0.3,0.7587777811363206,1.014249310028264,3.0,1.6182704131600476,75.42546203643542,75.42546203643542
low,high,0.94,-0.06081437753069305,0.8637277466899858,0.2,0.7,0.13918562246930696,1.0681361266550071,7.0,4.900055795411421,75.42546203643542,75.42546203643542
low,high,0.94,-0.09743033825576423,0.16571415242221965,0.2,0.7,0.10256966174423578,1.4171429237888902,7.0,4.900016088230098,75.42546203643542,75.42546203643542
high,low,0.94,-0.02848078367279321,0.5243392603730037,0.8,0.3,0.7715192163272069,1.2378303698134983,3.0,1.7950443764243804,75.42546203643542,75.42546203643542
high,low,0.94,0.11851874174078916,0.7201685413034102,0.8,0.3,0.9185187417407892,1.1399157293482949,3.0,1.9250210262435272,75.42546203643542,75.42546203643542
low,low,0.94,0.06581023844088456,0.2515247423223804,0.2,0.3,0.2658102384408846,1.3742376288388098,3.0,0.9018235612757296,75.42546203643542,75.42546203643542
low,high,0.94,-0.022906237316953557,0.3988349534913105,0.2,0.7,0.17709376268304644,1.3005825232543446,7.0,4.900226544874543,75.42546203643542,75.42546203643542
high,high,0.94,-0.05543615227411206,0.6628916797922436,0.8,0.7,0.744563847725888,1.1685541601038782,7.0,5.708213829393568,75.42546203643542,75.42546203643542
low,high,0.94,-0.13345365542780296,0.22344213786063993,0.2,0.7,0.06654634457219705,1.3882789310696801,7.0,4.900001811747851,75.42546203643542,75.42546203643542
high,low,0.94,-0.04621609271625568,0.9620519561068496,0.8,0.3,0.7537839072837443,1.0189740219465753,3.0,1.6156846273038181,75.42546203643542,75.42546203643542
low,low,0.94,0.13013557020442212,0.18892372817898073,0.2,0.3,0.33013557020442214,1.4055381359105097,3.0,0.9055119368283859,75.42546203643542,75.42546203643542
low,high,0.94,-0.08257609450457198,0.11279031799060613,0.2,0.7,0.11742390549542803,1.4436048410046969,7.0,4.900032227820338,75.42546203643542,75.42546203643542
high,low,0.94,-0.0697263260206859,0.478431800332796,0.8,0.3,0.7302736739793141,1.260784099833602,3.0,1.751133685780454,75.42546203643542,75.42546203643542
high,low,0.94,-0.09909495779935257,0.40201750855175433,0.8,0.3,0.7009050422006475,1.2989912457241228,3.0,1.7330675242419114,75.42546203643542,75.42546203643542
high,low,0.94,-0.03910172803316179,0.0005477072221045098,0.8,0.3,0.7608982719668382,1.4997261463889477,3.0,1.9657864888697139,75.42546203643542,75.42546203643542
high,low,0.94,0.0348194738027654,0.2235350526644374,0.8,0.3,0.8348194738027654,1.3882324736677814,3.0,2.007778452387437,75.42546203643542,75.42546203643542
high,low,0.94,0.011358647793234485,0.22498685886497372,0.8,0.3,0.8113586477932345,1.3875065705675131,3.0,1.9684424515866012,75.42546203643542,75.42546203643542
low,high,0.94,-0.13391359026687882,0.3110415795329635,0.2,0.7,0.06608640973312119,1.3444792102335184,7.0,4.900001694786064,75.42546203643542,75.42546203643542
high,high,0.94,0.1477575136282533,0.6752524929714339,0.8,0.7,0.9477575136282533,1.162373753514283,7.0,5.986969455041851,75.42546203643542,75.42546203643542
high,low,0.94,-0.08288991105264631,0.5493462850203658,0.8,0.3,0.7171100889473537,1.225326857489817,3.0,1.708600943029416,75.42546203643542,75.42546203643542
high,low,0.94,-0.052908657732502445,0.5532615710531769,0.8,0.3,0.7470913422674976,1.2233692144734116,3.0,1.7497177235874264,75.42546203643542,75.42546203643542
high,high,0.94,-0.1650231041771888,0.31615573852876255,0.8,0.7,0.6349768958228112,1.3419221307356186,7.0,5.660632222713413,75.42546203643542,75.42546203643542
high,low,0.94,-0.02267777450202457,0.8073049015352874,0.8,0.3,0.7773222254979755,1.0963475492323562,3.0,1.700201952765056,75.42546203643542,75.42546203643542
high,low,0.94,-0.007311231966702302,0.03729553834957766,0.8,0.3,0.7926887680332978,1.4813522308252112,3.0,2.0079922342438623,75.42546203643542,75.42546203643542
high,low,0.94,-0.08033272379700093,0.7529454802483447,0.8,0.3,0.7196672762029991,1.1235272598758277,3.0,1.6447290731040436,75.42546203643542,75.42546203643542
low,low,0.94,0.04568776561980648,0.4496128296867865,0.2,0.3,0.2456877656198065,1.2751935851566067,3.0,0.901141546936266,75.42546203643542,75.42546203643542
high,high,0.94,-0.11229440270640788,0.7499549547361907,0.8,0.7,0.6877055972935922,1.1250225226319046,7.0,5.6045542125101155,75.42546203643542,75.42546203643542
high,low,0.94,-0.017392611063627342,0.21390451603110938,0.8,0.3,0.7826073889363727,1.3930477419844454,3.0,1.9254061800693398,75.42546203643542,75.42546203643542
high,low,0.94,0.09968800124145007,0.5226733792447325,0.8,0.3,0.8996880012414501,1.2386633103776337,3.0,1.9853459361887682,75.42546203643542,75.42546203643542
low,high,0.94,0.06728620068454064,0.1536049583630329,0.2,0.7,0.2672862006845407,1.4231975208184835,7.0,4.9019415468183105,75.42546203643542,75.42546203643542
low,low,0.94,0.07859833723838947,0.5188773611335488,0.2,0.3,0.27859833723838945,1.2405613194332257,3.0,0.9020821443569172,75.42546203643542,75.42546203643542
high,low,0.94,-0.03836769744854843,0.9278606117585475,0.8,0.3,0.7616323025514516,1.0360696941207261,3.0,1.6371751119239728,75.42546203643542,75.42546203643542
low,high,0.94,0.2254980409685221,0.8337315407973107,0.2,0.7,0.4254980409685221,1.0831342296013446,7.0,4.915106717409587,75.42546203643542,75.42546203643542
low,low,0.94,-0.04664401298560968,0.7273567405146126,0.2,0.3,0.15335598701439032,1.1363216297426937,3.0,0.9000963840011391,75.42546203643542,75.42546203643542
high,high,0.94,0.16324218057530637,0.7495763258458629,0.8,0.7,0.9632421805753064,1.1252118370770685,7.0,5.973751188278808,75.42546203643542,75.42546203643542
low,high,0.94,0.006227231301390159,0.3381294689961468,0.2,0.7,0.20622723130139017,1.3309352655019266,7.0,4.900496463115871,75.42546203643542,75.42546203643542
high,high,0.94,0.1312762663747766,0.35578535136494416,0.8,0.7,0.9312762663747767,1.3221073243175279,7.0,6.10952508545191,75.42546203643542,75.42546203643542
low,low,0.94,0.03270202593494062,0.22282641575180562,0.2,0.3,0.23270202593494063,1.388586792124097,3.0,0.9009474882909987,75.42546203643542,75.42546203643542
low,high,0.94,-0.09174064499978639,0.07447750426262967,0.2,0.7,0.10825935500021362,1.462761247868685,7.0,4.900021752071527,75.42546203643542,75.42546203643542
low,high,0.94,-0.03634141340506901,0.7628026013999426,0.2,0.7,0.163658586594931,1.1185986993000288,7.0,4.900131331314388,75.42546203643542,75.42546203643542
high,low,0.94,0.11483885213178242,0.7377990688984968,0.8,0.3,0.9148388521317825,1.1311004655507517,3.0,1.9120033066127329,75.42546203643542,75.42546203643542
low,high,0.94,0.17998076574543545,0.41109284438961746,0.2,0.7,0.3799807657454355,1.2944535778051913,7.0,4.910254029163193,75.42546203643542,75.42546203643542
high,high,0.94,-0.14830392070695528,0.6561146669333215,0.8,0.7,0.6516960792930447,1.1719426665333392,7.0,5.586219019631594,75.42546203643542,75.42546203643542
low,high,0.94,-0.17498257379790907,0.08136466613431781,0.2,0.7,0.025017426202090937,1.4593176669328412,7.0,4.900000014300886,75.42546203643542,75.42546203643542
high,high,0.94,-0.2137452296868165,0.5412734141735539,0.8,0.7,0.5862547703131835,1.229363292913223,7.0,5.5306497508581405,75.42546203643542,75.42546203643542
low,high,0.94,-0.020298451877210633,0.7275938419692857,0.2,0.7,0.17970154812278938,1.1362030790153572,7.0,4.900212919312221,75.42546203643542,75.42546203643542
high,low,0.94,-0.17410822194219475,0.879791746576449,0.8,0.3,0.6258917780578053,1.0601041267117755,3.0,1.4901638223553881,75.42546203643542,75.42546203643542
high,low,0.94,0.07332375401506445,0.49876319507693523,0.8,0.3,0.8733237540150645,1.2506184024615323,3.0,1.955829777137917,75.42546203643542,75.42546203643542
high,high,0.94,-0.009254812196842738,0.943841953883917,0.8,0.7,0.7907451878031573,1.0280790230580414,7.0,5.666605966287801,75.42546203643542,75.42546203643542
low,high,0.94,-0.13325023911548356,0.5153945635280054,0.2,0.7,0.06674976088451645,1.2423027182359974,7.0,4.900001646175018,75.42546203643542,75.42546203643542
high,low,0.94,0.09146663333929307,0.015265238743565335,0.8,0.3,0.8914666333392931,1.4923673806282174,3.0,2.1927278753293735,75.42546203643542,75.42546203643542
high,high,0.94,0.057972183060956466,0.38452486176343126,0.8,0.7,0.8579721830609565,1.3077375691182844,7.0,5.979846711003113,75.42546203643542,75.42546203643542
low,high,0.94,-0.18292850359165344,0.5651206541856859,0.2,0.7,0.01707149640834657,1.217439672907157,7.0,4.900000001765246,75.42546203643542,75.42546203643542
high,high,0.94,-0.04868498125006612,0.18570671954610773,0.8,0.7,0.7513150187499339,1.4071466402269461,7.0,5.884276114416689,75.42546203643542,75.42546203643542
high,low,0.94,-0.16780263934219708,0.32686897227144474,0.8,0.3,0.632197360657803,1.3365655138642776,3.0,1.6534528833934021,75.42546203643542,75.42546203643542
low,low,0.94,-0.05509030843724412,0.40068675705430956,0.2,0.3,0.1449096915627559,1.2996566214728453,3.0,0.9000830454387823,75.42546203643542,75.42546203643542
high,low,0.94,0.18435801718944483,0.4763953944635173,0.8,0.3,0.9843580171894448,1.2618023027682415,3.0,2.1371793689228897,75.42546203643542,75.42546203643542
low,high,0.94,-0.09021804535391638,0.7869451310835457,0.2,0.7,0.10978195464608363,1.1065274344582272,7.0,4.900017644809795,75.42546203643542,75.42546203643542
high,low,0.94,-0.12273379084881764,0.760084331977888,0.8,0.3,0.6772662091511824,1.119957834011056,3.0,1.5880990081121085,75.42546203643542,75.42546203643542
low,low,0.94,0.24963360814789637,0.860475730160148,0.2,0.3,0.4496336081478964,1.069762134919926,3.0,0.9196598884164838,75.42546203643542,75.42546203643542
low,low,0.94,-0.011781942754443206,0.3484728749229089,0.2,0.3,0.1882180572455568,1.3257635625385455,3.0,0.9003131644896075,75.42546203643542,75.42546203643542
high,low,0.94,-0.21550249336290725,0.22423231331705373,0.8,0.3,0.5844975066370928,1.387883843341473,3.0,1.6093024315899065,75.42546203643542,75.42546203643542
high,high,0.94,0.07651984669483167,0.619981606590944,0.8,0.7,0.8765198466948317,1.190009196704528,7.0,5.909258719926899,75.42546203643542,75.42546203643542
high,high,0.94,-0.00028474579101873336,0.3492171114492645,0.8,0.7,0.7997152542089813,1.3253914442753678,7.0,5.902336136333426,75.42546203643542,75.42546203643542
high,high,0.94,0.04233227985934801,0.8776141657575307,0.8,0.7,0.842332279859348,1.0611929171212346,7.0,5.756344766092291,75.42546203643542,75.42546203643542
low,high,0.94,0.038697242470044906,0.6781472080850132,0.2,0.7,0.23869724247004492,1.1609263959574934,7.0,4.900899583943669,75.42546203643542,75.42546203643542
high,low,0.94,-0.14673737535443485,0.9732184745780134,0.8,0.3,0.6532626246455652,1.0133907627109933,3.0,1.4951640707965401,75.42546203643542,75.42546203643542
low,high,0.94,0.04430059808398235,0.34204865988506494,0.2,0.7,0.24430059808398236,1.3289756700574675,7.0,4.901156484139941,75.42546203643542,75.42546203643542
low,high,0.94,0.21199321561802661,0.41843045598437556,0.2,0.7,0.4119932156180266,1.2907847720078123,7.0,4.915321601251839,75.42546203643542,75.42546203643542
high,low,0.94,0.15417649991963397,0.8612765374343645,0.8,0.3,0.954176499919634,1.0693617312828176,3.0,1.9084643112758424,75.42546203643542,75.42546203643542
high,high,0.94,0.07858954904931664,0.5292486677945095,0.8,0.7,0.8785895490493167,1.2353756661027453,7.0,5.95082787276747,75.42546203643542,75.42546203643542
high,low,0.94,-3.163590468336879e-06,0.9674807846240803,0.8,0.3,0.7999968364095317,1.0162596076879598,3.0,1.668891396500056,75.42546203643542,75.42546203643542
high,low,0.94,-0.04273718313630692,0.03577950228850468,0.8,0.3,0.7572628168636931,1.4821102488557476,3.0,1.9469810018956808,75.42546203643542,75.42546203643542
high,high,0.94,0.028674395597729965,0.5696944714251738,0.8,0.7,0.82867439559773,1.2151527642874131,7.0,5.86075085459353,75.42546203643542,75.42546203643542
high,high,0.94,0.1323390138980289,0.16821242448705342,0.8,0.7,0.932339013898029,1.4158937877564732,7.0,6.197173292660388,75.42546203643542,75.42546203643542
low,high,0.94,-0.09085743697925851,0.23949240943728545,0.2,0.7,0.1091425630207415,1.3802537952813574,7.0,4.900021376159977,75.42546203643542,75.42546203643542
low,low,0.94,-0.030840464450213156,0.6994458865170854,0.2,0.3,0.16915953554978685,1.1502770567414573,3.0,0.9001593253487606,75.42546203643542,75.42546203643542
high,high,0.94,0.0532825583186464,0.8155816344696954,0.8,0.7,0.8532825583186464,1.0922091827651523,7.0,5.79571925273266,75.42546203643542,75.42546203643542
low,low,0.94,-0.01689515000980705,0.03937572481270679,0.2,0.3,0.18310484999019297,1.4803121375936465,3.0,0.9003046860280123,75.42546203643542,75.42546203643542
high,low,0.94,-0.06742144682243444,0.4181485445524111,0.8,0.3,0.7325785531775656,1.2909257277237944,3.0,1.7749213340485492,75.42546203643542,75.42546203643542
high,high,0.94,0.025420653521626257,0.15332712490771305,0.8,0.7,0.8254206535216263,1.4233364375461435,7.0,6.019829056008673,75.42546203643542,75.42546203643542
low,high,0.94,-0.06346336909877336,0.5817651513955238,0.2,0.7,0.13653663090122664,1.2091174243022382,7.0,4.90005737390249,75.42546203643542,75.42546203643542
low,high,0.94,0.032201414565032664,0.801145094058078,0.2,0.7,0.23220141456503268,1.0994274529709611,7.0,4.900742148617572,75.42546203643542,75.42546203643542
low,high,0.94,0.17647290860409617,0.797521384129669,0.2,0.7,0.3764729086040962,1.1012393079351654,7.0,4.908328184764683,75.42546203643542,75.42546203643542
low,high,0.94,-0.0311976740976084,0.23496543843535922,0.2,0.7,0.1688023259023916,1.3825172807823205,7.0,4.900189479705272,75.42546203643542,75.42546203643542
low,low,0.94,-0.015280957217784802,0.9713906223521387,0.2,0.3,0.1847190427822152,1.0143046888239307,3.0,0.9002181357161779,75.42546203643542,75.42546203643542
low,high,0.94,-0.13546739061503624,0.5621457538009049,0.2,0.7,0.06453260938496377,1.2189271230995475,7.0,4.900001364186891,75.42546203643542,75.42546203643542
low,low,0.94,-0.16030502457649817,0.18206628072585562,0.2,0.3,0.03969497542350184,1.4089668596370721,3.0,0.900000138860417,75.42546203643542,75.42546203643542
low,low,0.94,-0.02198345324020694,0.35629775636222816,0.2,0.3,0.17801654675979306,1.321851121818886,3.0,0.9002363112539513,75.42546203643542,75.42546203643542
low,high,0.94,-0.11115370262241198,0.16936336982922207,0.2,0.7,0.08884629737758803,1.415318315085389,7.0,4.900007835212767,75.42546203643542,75.42546203643542
high,high,0.94,0.08289667280756105,0.33583330439354775,0.8,0.7,0.8828966728075611,1.3320833478032261,7.0,6.040036482551193,75.42546203643542,75.42546203643542
low,high,0.94,-0.0529043624193838,0.6030599614161073,0.2,0.7,0.14709563758061622,1.1984700192919464,7.0,4.900082532716431,75.42546203643542,75.42546203643542
high,low,0.94,-0.16548858296058513,0.4525414081624628,0.8,0.3,0.6345114170394149,1.2737292959187685,3.0,1.6213174503874588,75.42546203643542,75.42546203643542
high,high,0.94,-0.023088987610448888,0.2879006356093846,0.8,0.7,0.7769110123895512,1.3560496821953076,7.0,5.889098852587752,75.42546203643542,75.42546203643542
high,high,0.94,-0.016306018518006025,0.16174736760333208,0.8,0.7,0.783693981481994,1.419126316198334,7.0,5.946415570063737,75.42546203643542,75.42546203643542
low,low,0.94,0.06299439301573971,0.15961902532570815,0.2,0.3,0.26299439301573974,1.420190487337146,3.0,0.9017868127672635,75.42546203643542,75.42546203643542
low,high,0.94,-0.039342692349647955,0.6215379170487538,0.2,0.7,0.16065730765035205,1.189231041475623,7.0,4.90012728248916,75.42546203643542,75.42546203643542
low,low,0.94,0.03155397067107278,0.6085646021072137,0.2,0.3,0.2315539706710728,1.1957176989463931,3.0,0.9007959573930279,75.42546203643542,75.42546203643542
low,high,0.94,0.0602004789498398,0.9896542862904646,0.2,0.7,0.26020047894983983,1.0051728568547678,7.0,4.901198895170611,75.42546203643542,75.42546203643542
low,high,0.94,-0.1247867366387071,0.8357014842280588,0.2,0.7,0.07521326336129291,1.0821492578859706,7.0,4.9000026047097,75.42546203643542,75.42546203643542
low,low,0.94,0.1250308104920213,0.9228219694055332,0.2,0.3,0.3250308104920213,1.0385890152972335,3.0,0.9037676137999027,75.42546203643542,75.42546203643542
low,low,0.94,-0.020957824008523744,0.693564800098371,0.2,0.3,0.17904217599147626,1.1532175999508145,3.0,0.9002121719651669,75.42546203643542,75.42546203643542
high,high,0.94,0.013986285874341135,0.46287432371450354,0.8,0.7,0.8139862858743412,1.2685628381427483,7.0,5.880806521178968,75.42546203643542,75.42546203643542
high,low,0.94,-0.04768290613188719,0.8999285813640581,0.8,0.3,0.7523170938681129,1.0500357093179709,3.0,1.6357075805780625,75.42546203643542,75.42546203643542
low,high,0.94,0.02353571897845525,0.4672446140091949,0.2,0.7,0.22353571897845526,1.2663776929954025,7.0,4.900706802209636,75.42546203643542,75.42546203643542
low,low,0.94,-0.04859628284178037,0.07565258069926273,0.2,0.3,0.15140371715821965,1.4621737096503686,3.0,0.9001163273031496,75.42546203643542,75.42546203643542
low,low,0.94,0.059088057886843494,0.1679379679922932,0.2,0.3,0.2590880578868435,1.4160310160038534,3.0,0.9016531404167496,75.42546203643542,75.42546203643542
low,high,0.94,-0.07389053011645283,0.45433715967751453,0.2,0.7,0.12610946988354718,1.2728314201612427,7.0,4.900040598443905,75.42546203643542,75.42546203643542
low,high,0.94,0.055701247954241355,0.7056065277259986,0.2,0.7,0.2557012479542414,1.1471967361370008,7.0,4.901254013294703,75.42546203643542,75.42546203643542
high,high,0.94,0.17989898000836155,0.40849795813319123,0.8,0.7,0.9798989800083616,1.2957510209334044,7.0,6.163275843817806,75.42546203643542,75.42546203643542
high,low,0.94,-0.035020199128162316,0.22324667031172762,0.8,0.3,0.7649798008718377,1.3883766648441362,3.0,1.8932755963144603,75.42546203643542,75.42546203643542
low,low,0.94,-0.07464483569397921,0.24046589822024123,0.2,0.3,0.12535516430602078,1.3797670508898794,3.0,0.9000427087560315,75.42546203643542,75.42546203643542
high,low,0.94,-0.012435680177039325,0.872524154644865,0.8,0.3,0.7875643198229607,1.0637379226775674,3.0,1.6892092791328102,75.42546203643542,75.42546203643542
low,high,0.94,-0.08220415823605685,0.11982267501336341,0.2,0.7,0.11779584176394316,1.4400886624933182,7.0,4.900032661718476,75.42546203643542,75.42546203643542
low,low,0.94,0.0885434089844143,0.12607339676448015,0.2,0.3,0.28854340898441433,1.4369633016177599,3.0,0.9028740973159418,75.42546203643542,75.42546203643542
high,high,0.94,-0.1026629982754934,0.7927024541682997,0.8,0.7,0.6973370017245066,1.1036487729158502,7.0,5.603289724918875,75.42546203643542,75.42546203643542
low,high,0.94,-0.05333832624387655,0.7358733960615284,0.2,0.7,0.14666167375612346,1.1320633019692359,7.0,4.900076816390642,75.42546203643542,75.42546203643542
low,high,0.94,-0.0718216648434845,0.19105456679116362,0.2,0.7,0.1281783351565155,1.4044727166044182,7.0,4.90004859442406,75.42546203643542,75.42546203643542
high,high,0.94,0.25495832436478916,0.8051432535024616,0.8,0.7,1.0549583243647893,1.097428373248769,7.0,6.07333037455517,75.42546203643542,75.42546203643542
high,high,0.94,0.03888367222305819,0.024772741860028202,0.8,0.7,0.8388836722230583,1.487613629069986,7.0,6.094310706138704,75.42546203643542,75.42546203643542
high,low,0.94,-0.06691375143907072,0.811584069973846,0.8,0.3,0.7330862485609293,1.094207965013077,3.0,1.6422389024715975,75.42546203643542,75.42546203643542
high,high,0.94,0.0852186368522165,0.23366808913483283,0.8,0.7,0.8852186368522166,1.3831659554325837,7.0,6.087647275473075,75.42546203643542,75.42546203643542
low,low,0.94,-0.07033694470710215,0.7170791559533357,0.2,0.3,0.12966305529289784,1.1414604220233322,3.0,0.9000418352252629,75.42546203643542,75.42546203643542
low,high,0.94,-0.005957554415703531,0.8815196486874007,0.2,0.7,0.19404244558429648,1.0592401756562997,7.0,4.900291392347639,75.42546203643542,75.42546203643542
low,low,0.94,0.03223921294041324,0.5513362120068035,0.2,0.3,0.23223921294041325,1.2243318939965984,3.0,0.9008271359899777,75.42546203643542,75.42546203643542
low,high,0.94,-0.0023270135802072544,0.36790182502580215,0.2,0.7,0.19767298641979275,1.316049087487099,7.0,4.900397199512061,75.42546203643542,75.42546203643542
high,high,0.94,-0.23003220300092028,0.09608810318801042,0.8,0.7,0.5699677969990797,1.4519559484059947,7.0,5.619062000847482,75.42546203643542,75.42546203643542
high,low,0.94,-0.05488515802171613,0.6121622976804778,0.8,0.3,0.7451148419782839,1.1939188511597612,3.0,1.7265208758427,75.42546203643542,75.42546203643542
high,high,0.94,-0.13734042517541226,0.4818089726962965,0.8,0.7,0.6626595748245878,1.2590955136518518,7.0,5.652786415476807,75.42546203643542,75.42546203643542
low,low,0.94,-0.154458689154688,0.1977369814792107,0.2,0.3,0.045541310845312016,1.4011315092603946,3.0,0.9000002744773644,75.42546203643542,75.42546203643542
high,high,0.94,0.12346022013750187,0.4326723860177335,0.8,0.7,0.923460220137502,1.2836638069911332,7.0,6.062047916951393,75.42546203643542,75.42546203643542
low,low,0.94,-0.1612965622812399,0.8586196253111792,0.2,0.3,0.038703437718760114,1.0706901873444103,3.0,0.9000000929847077,75.42546203643542,75.42546203643542
low,low,0.94,-0.01879597089990959,0.7638008076033752,0.2,0.3,0.18120402910009042,1.1180995961983125,3.0,0.9002184337496161,75.42546203643542,75.42546203643542
low,low,0.94,-0.0016856860765694073,0.7304277073705366,0.2,0.3,0.1983143139234306,1.1347861463147317,3.0,0.9003480842190864,75.42546203643542,75.42546203643542
low,high,0.94,0.20478624781570778,0.5071528330817211,0.2,0.7,0.4047862478157078,1.2464235834591395,7.0,4.913545480162434,75.42546203643542,75.42546203643542
high,low,0.94,-0.10096750871940315,0.3268269419081864,0.8,0.3,0.6990324912805969,1.3365865290459067,3.0,1.7543164772207651,75.42546203643542,75.42546203643542
low,low,0.94,-0.10105698051780768,0.19592975611541763,0.2,0.3,0.09894301948219233,1.402035121942291,3.0,0.9000132948882721,75.42546203643542,75.42546203643542
high,high,0.94,-0.013512426343791094,0.011946605271806798,0.8,0.7,0.7864875736562089,1.4940266973640965,7.0,6.006555470864947,75.42546203643542,75.42546203643542
low,low,0.94,-0.009076415559307187,0.7524227703960367,0.2,0.3,0.19092358444069282,1.1237886148019816,3.0,0.9002850903547879,75.42546203643542,75.42546203643542
